model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc
529,0.479518882,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1048.708991,1135.988787,-87.27979652,1133.988787,1038.708991,95.27979652,0.084021815,0.671033982,0.691794047,0.68385,0.895962746
530,0.479896432,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1048.726351,1135.988787,-87.26243631,1122.878679,1038.726351,84.15232825,0.074943384,0.666735292,0.689710464,0.699750026,0.781205817
531,0.490724196,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1048.784731,1135.988787,-87.20405673,1122.878679,1038.784731,84.09394867,0.074891393,0.674791117,0.693697758,0.719186818,0.939735573
532,0.480679773,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1048.799842,1135.988787,-87.18894498,1133.988787,1038.799842,95.18894498,0.083941699,0.679568588,0.700635458,0.691075,0.837974943
533,0.495877673,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1048.811391,1135.988787,-87.1773967,1122.878679,1038.811391,84.06728865,0.074867651,0.67899463,0.689289786,0.687633915,0.855728132
534,0.47829547,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1048.91091,1135.988787,-87.07787713,1133.988787,1036.91091,97.07787713,0.08560744,0.676538254,0.693653194,0.688275,0.911575011
535,0.479620157,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1048.949271,1135.988787,-87.0395168,1133.988787,1036.949271,97.0395168,0.085573612,0.674954065,0.693031486,0.686025,0.929214927
536,0.475822645,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1048.973921,1135.988787,-87.01486674,1133.988787,1036.973921,97.01486674,0.085551875,0.674893349,0.693252671,0.687225,0.92080227
537,0.482960782,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1049.021562,1135.988787,-86.96722551,1122.878679,1035.021562,87.85711745,0.078242751,0.681534263,0.683436877,0.726584022,0.860148008
538,0.47799223,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1049.181255,1135.988787,-86.80753219,1133.988787,1039.181255,94.80753219,0.083605352,0.683676236,0.69995397,0.69615,0.841343479
539,0.47128855,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue",1049.188842,1135.988787,-86.79994587,1133.988787,1041.188842,92.79994587,0.081834977,0.67446635,0.688601814,0.686575,0.906021131
540,0.483266065,"dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1049.20714,1135.988787,-86.78164695,1122.878679,1041.20714,81.67153889,0.072734072,0.669125769,0.679845873,0.667891032,0.867293813
541,0.47332156,"cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1049.217457,1135.988787,-86.77133073,1122.878679,1039.217457,83.66122267,0.074506021,0.669402648,0.67767542,0.681435568,0.848722606
542,0.494866685,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1049.251509,1135.988787,-86.73727846,1122.878679,1037.251509,85.6271704,0.076256832,0.679545546,0.692393047,0.685618814,0.862479894
543,0.475131369,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1049.281654,1135.988787,-86.70713307,1122.878679,1037.281654,85.59702502,0.076229985,0.66189179,0.689326367,0.69714825,0.802464078
544,0.490443864,"dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1049.296724,1135.988787,-86.69206305,1122.878679,1039.296724,83.58195499,0.074435428,0.67628119,0.688686205,0.685542292,0.861789371
545,0.47852528,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1049.331681,1135.988787,-86.65710605,1133.988787,1041.331681,92.65710605,0.081709014,0.67360176,0.695865041,0.67305,0.849731418
546,0.484219725,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1049.356447,1135.988787,-86.63234017,1122.878679,1037.356447,85.52223212,0.076163377,0.670598714,0.694782985,0.716738088,0.963275576
547,0.482942284,"cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1049.418281,1135.988787,-86.57050651,1133.988787,1039.418281,94.57050651,0.083396333,0.686087507,0.693611349,0.7295,0.841530158
548,0.483145787,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1049.441358,1135.988787,-86.54742919,1133.988787,1037.441358,96.54742919,0.085139668,0.680501748,0.702751657,0.687675,0.844445874
549,0.483900159,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1049.453147,1135.988787,-86.53564052,1122.878679,1033.453147,89.42553246,0.079639532,0.667811268,0.697160729,0.705540251,0.781173165
550,0.496616795,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1049.463044,1135.988787,-86.52574346,1122.878679,1037.463044,85.4156354,0.076068445,0.678796295,0.692966145,0.686333027,0.865902836
551,0.472550544,"cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1049.48197,1135.988787,-86.50681705,1122.878679,1035.48197,87.396709,0.077832726,0.66981884,0.681528585,0.677175798,0.857097648
552,0.483793667,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1049.573653,1135.988787,-86.41513441,1133.988787,1039.573653,94.41513441,0.083259319,0.677392176,0.700252868,0.6872,0.84669122
553,0.47149342,"bn_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1049.630924,1135.988787,-86.35786385,1133.988787,1041.630924,92.35786385,0.08144513,0.670918356,0.687627405,0.684,0.915583651
554,0.481403948,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1049.69504,1135.988787,-86.29374742,1133.988787,1037.69504,96.29374742,0.084915961,0.671551355,0.692672808,0.685925,0.896695797
555,0.481570101,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1049.783921,1135.988787,-86.20486633,1122.878679,1037.783921,85.09475828,0.075782682,0.670830719,0.693752629,0.713447607,0.921727826
556,0.470255965,"cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1049.828075,1135.988787,-86.16071214,1122.878679,1039.828075,83.05060408,0.073962224,0.66671479,0.676340225,0.678833792,0.852780937
557,0.487418325,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1049.859628,1135.988787,-86.12915986,1133.988787,1041.859628,92.12915986,0.081243449,0.68147157,0.694735206,0.6983,0.833140231
558,0.480435466,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1049.884712,1135.988787,-86.10407509,1133.988787,1037.884712,96.10407509,0.0847487,0.679706983,0.704186369,0.6867,0.850710703
559,0.469261143,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue",1049.953087,1135.988787,-86.03570014,1133.988787,1041.953087,92.03570014,0.081161032,0.673171775,0.687460022,0.68635,0.899421832
560,0.471830441,"mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1050.063676,1135.988787,-85.92511091,1122.878679,1038.063676,84.81500285,0.075533541,0.669729823,0.689039818,0.712299765,0.850372713
561,0.477349405,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.123155,1135.988787,-85.86563196,1122.878679,1032.123155,90.7555239,0.08082398,0.664291398,0.697715536,0.704902561,0.806860419
562,0.478860932,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1050.320821,1135.988787,-85.66796679,1122.878679,1038.320821,84.55785873,0.075304537,0.666630704,0.689716561,0.697938986,0.782943765
563,0.475900511,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.356772,1135.988787,-85.63201548,1122.878679,1036.356772,86.52190742,0.077053656,0.667191739,0.694978082,0.71150903,0.947330704
564,0.478516087,"mat_lingue_87,dis_urbano_lingue",1050.517362,1135.988787,-85.47142563,1133.988787,1044.517362,89.47142563,0.078899745,0.670168104,0.691112559,0.6731,0.843188082
565,0.477762585,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1050.536037,1135.988787,-85.4527506,1133.988787,1038.536037,95.4527506,0.084174334,0.67753415,0.700713171,0.689775,0.848309578
566,0.492928475,"dis_urbano_lingue,predios_lingue1",1050.60325,1135.988787,-85.38553789,1122.878679,1044.60325,78.27542983,0.069709606,0.666432845,0.674950159,0.668911336,0.859923348
567,0.490560656,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1050.615972,1135.988787,-85.37281532,1122.878679,1038.615972,84.26270726,0.075041684,0.675923419,0.694209888,0.720079584,0.929623817
568,0.490425178,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1050.657886,1135.988787,-85.33090177,1122.878679,1038.657886,84.22079371,0.075004357,0.674850424,0.694234275,0.717426793,0.942866401
569,0.495402574,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.675537,1135.988787,-85.31325065,1122.878679,1038.675537,84.2031426,0.074988638,0.677322373,0.689362947,0.687072748,0.863469452
570,0.480048428,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1050.682289,1135.988787,-85.30649859,1122.878679,1038.682289,84.19639054,0.074982625,0.667341799,0.68969827,0.701050913,0.794474979
571,0.476253302,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1050.699132,1135.988787,-85.28965558,1133.988787,1036.699132,97.28965558,0.085794195,0.674828718,0.693163001,0.6873,0.920342629
572,0.472532304,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1050.74439,1135.988787,-85.24439716,1133.988787,1040.74439,93.24439716,0.082226913,0.671567384,0.688536056,0.684975,0.916923798
573,0.476876827,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1050.759697,1135.988787,-85.22909002,1133.988787,1038.759697,95.22909002,0.0839771,0.683763377,0.700145265,0.6983,0.841807913
574,0.485893907,"bn_lingue_87,dis_comunidades_lingue,predios_lingue1",1050.80414,1135.988787,-85.18464754,1122.878679,1042.80414,80.07453948,0.071311835,0.672885398,0.687174203,0.712299765,0.937871371
575,0.478410366,"cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1050.870901,1135.988787,-85.11788591,1133.988787,1038.870901,95.11788591,0.083879036,0.683750911,0.693706996,0.7277,0.856039155
576,0.48089649,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1050.884867,1135.988787,-85.10392058,1133.988787,1040.884867,93.10392058,0.082103035,0.683646683,0.697849726,0.7011,0.834787962
577,0.479334781,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1050.90076,1135.988787,-85.08802737,1133.988787,1040.90076,93.08802737,0.082089019,0.673025201,0.694448264,0.673525,0.850188159
578,0.475570781,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1051.015799,1135.988787,-84.97298808,1122.878679,1037.015799,85.86288002,0.076466747,0.662221131,0.689844593,0.696280992,0.802912927
579,0.475506683,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1051.043319,1135.988787,-84.94546794,1133.988787,1039.043319,94.94546794,0.08372699,0.682398223,0.699517578,0.69705,0.848615332
580,0.471894219,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue",1051.047862,1135.988787,-84.94092508,1133.988787,1041.047862,92.94092508,0.081959298,0.674342254,0.688344761,0.685725,0.899855783
581,0.483353973,"dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1051.067761,1135.988787,-84.92102612,1122.878679,1041.067761,81.81091806,0.072858199,0.66878316,0.678870389,0.668248138,0.86795251
582,0.470155967,"cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.085455,1135.988787,-84.90333197,1122.878679,1039.085455,83.79322391,0.074623577,0.667620193,0.677242548,0.679675543,0.855076467
583,0.484585775,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.19834,1135.988787,-84.79044742,1122.878679,1037.19834,85.68033937,0.076304182,0.671537066,0.695221953,0.718217529,0.955668966
584,0.482743461,"dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1051.205757,1135.988787,-84.7830306,1122.878679,1041.205757,81.67292254,0.072735304,0.668964974,0.679760518,0.667712478,0.868021461
585,0.494702234,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.20684,1135.988787,-84.78194708,1122.878679,1037.20684,85.67183903,0.076296612,0.678383422,0.691899208,0.685491276,0.866881101
586,0.475703571,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1051.208464,1135.988787,-84.78032301,1122.878679,1037.208464,85.67021495,0.076295166,0.66266838,0.689332464,0.699086828,0.820302321
587,0.483122659,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1051.286136,1135.988787,-84.70265104,1133.988787,1039.286136,94.70265104,0.083512864,0.685409241,0.692983662,0.72895,0.843139139
588,0.479716842,"bn_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1051.28903,1135.988787,-84.6997577,1122.878679,1041.28903,81.58964965,0.072661144,0.667965219,0.688003365,0.71023365,0.963813455
589,0.477744217,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1051.298637,1135.988787,-84.69015037,1133.988787,1041.298637,92.69015037,0.081738154,0.672865275,0.695924821,0.6716,0.853026738
590,0.483830706,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.299702,1135.988787,-84.68908543,1122.878679,1037.299702,85.57897738,0.076213912,0.670690052,0.695075631,0.715896337,0.964349864
591,0.480859598,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1051.310862,1135.988787,-84.67792494,1133.988787,1037.310862,96.67792494,0.085254745,0.678893607,0.702518517,0.687075,0.851445519
592,0.481773227,"mat_lingue_87,dis_urbano_lingue,dis_hid_lingue",1051.499199,1135.988787,-84.48958817,1133.988787,1043.499199,90.48958817,0.079797604,0.670552547,0.690502807,0.6752,0.844320931
593,0.470351429,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1051.505989,1135.988787,-84.48279828,1133.988787,1041.505989,92.48279828,0.081555302,0.670830855,0.687758921,0.68395,0.910165916
594,0.482285907,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1051.539646,1135.988787,-84.44914117,1133.988787,1041.539646,92.44914117,0.081525622,0.679969168,0.695081928,0.699,0.844442157
595,0.466456561,"mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1051.610047,1135.988787,-84.37874019,1122.878679,1037.610047,85.26863214,0.075937529,0.667702619,0.688332592,0.710412203,0.863882311
596,0.485211721,"cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15",1051.67294,1135.988787,-84.31584735,1133.988787,1043.67294,90.31584735,0.079644392,0.685801878,0.688551001,0.725875,0.842718925
597,0.481810165,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1051.705826,1135.988787,-84.28296162,1122.878679,1037.705826,85.17285356,0.075852232,0.671002522,0.694033081,0.711891644,0.924711613
598,0.481390104,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,predios_lingue1",1051.896345,1135.988787,-84.09244244,1122.878679,1041.896345,80.98233438,0.072120289,0.668144293,0.685698782,0.705361698,0.918750099
599,0.469992365,"cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1051.938927,1135.988787,-84.04986072,1133.988787,1043.938927,90.04986072,0.079409833,0.672346514,0.684327569,0.675875,0.852120753
600,0.488540395,"dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1052.052994,1135.988787,-83.93579382,1122.878679,1044.052994,78.82568577,0.070199646,0.666987981,0.674188061,0.668350168,0.861629645
601,0.471880552,"mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1052.063495,1135.988787,-83.92529264,1122.878679,1038.063495,84.81518458,0.075533703,0.669752743,0.689021528,0.712274258,0.850305007
602,0.475735627,"mat_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1052.088533,1135.988787,-83.90025472,1122.878679,1042.088533,80.79014666,0.071949132,0.668730895,0.682595521,0.70842261,0.850798223
603,0.479569518,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1052.267083,1135.988787,-83.72170396,1122.878679,1038.267083,84.6115959,0.075352393,0.66727781,0.689576335,0.699086828,0.797337196
604,0.475905091,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1052.330951,1135.988787,-83.65783647,1122.878679,1036.330951,86.54772842,0.077076651,0.667321312,0.695215857,0.710284665,0.948617405
605,0.483752001,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1052.331711,1135.988787,-83.65707645,1122.878679,1042.331711,80.5469684,0.071732565,0.672956942,0.68772901,0.709749005,0.942756173
606,0.476450389,"mat_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1052.367753,1135.988787,-83.62103408,1133.988787,1044.367753,89.62103408,0.079031676,0.668849559,0.69058052,0.67145,0.849805226
607,0.476230389,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1052.384596,1135.988787,-83.60419154,1122.878679,1040.384596,82.49408348,0.073466604,0.664099658,0.686979106,0.703933272,0.946469517
608,0.490079589,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1052.471669,1135.988787,-83.51711875,1122.878679,1038.471669,84.40701069,0.075170196,0.675986461,0.694575695,0.718166514,0.932658285
609,0.489813501,"dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1052.545176,1135.988787,-83.44361177,1122.878679,1044.545176,78.33350372,0.069761324,0.665543213,0.67485261,0.668197123,0.864046875
610,0.476817202,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1052.568176,1135.988787,-83.42061128,1133.988787,1040.568176,93.42061128,0.082382306,0.681532664,0.697825814,0.700875,0.846068862
611,0.471165656,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1052.605223,1135.988787,-83.38356482,1133.988787,1040.605223,93.38356482,0.082349637,0.671471294,0.688392585,0.6853,0.910986711
612,0.474769966,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1052.609879,1135.988787,-83.37890878,1133.988787,1038.609879,95.37890878,0.084109217,0.682357059,0.699786587,0.697675,0.849317044
613,0.486353691,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1052.716492,1135.988787,-83.27229542,1122.878679,1042.716492,80.16218736,0.071389892,0.673576299,0.687631462,0.713371085,0.929529323
614,0.478934519,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1052.786146,1135.988787,-83.20264141,1133.988787,1038.786146,95.20264141,0.083953777,0.683233622,0.693168979,0.727625,0.856737422
615,0.478198971,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1052.862045,1135.988787,-83.12674251,1133.988787,1040.862045,93.12674251,0.08212316,0.672195182,0.693940137,0.672125,0.853728826
